issued_amount,initial_interest_rate,initial_loan_duration,loan_amount_band,loan_term_bucket,interest_rate_bucket,country_grouped,customer_risk_rating_was_missing
10630.0,0.3246,60,very_high,49-60mo,very_high,Estonia,1
518.0,0.1,6,very_low,<=12mo,very_low,Finland,1
4253.0,0.2678,36,very_high,25-36mo,high,Estonia,1
2126.0,0.4213,60,medium,49-60mo,very_high,Spain,1
1594.0,0.393,60,low,49-60mo,very_high,Estonia,1
530.0,0.1118,36,very_low,25-36mo,very_low,Estonia,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
744.0,0.1941,60,low,49-60mo,medium,Estonia,1
637.0,0.3546,30,low,25-36mo,very_high,Estonia,1
3185.0,0.5776,36,medium,25-36mo,very_high,Finland,1
8290.0,0.4649,60,very_high,49-60mo,very_high,Finland,1
3185.0,0.5653,60,medium,49-60mo,very_high,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1063.0,0.365,60,low,49-60mo,very_high,Estonia,1
1594.0,0.3162,60,low,49-60mo,very_high,Estonia,1
3943.0,0.2,60,high,49-60mo,high,Finland,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
4150.0,0.2,48,high,37-48mo,high,Finland,1
1556.0,0.1,60,low,49-60mo,very_low,Finland,1
3185.0,0.3904,60,medium,49-60mo,very_high,Estonia,1
4784.0,0.319,60,very_high,49-60mo,very_high,Estonia,1
2125.0,0.5973,60,medium,49-60mo,very_high,Finland,1
1488.0,0.2003,24,low,13-24mo,high,Estonia,1
2020.0,0.3956,60,medium,49-60mo,very_high,Estonia,1
2125.0,0.5776,60,medium,49-60mo,very_high,Spain,1
531.0,0.1497,6,very_low,<=12mo,very_low,Estonia,1
3185.0,0.5973,60,medium,49-60mo,very_high,Finland,1
1037.0,0.1,60,low,49-60mo,very_low,Finland,1
3720.0,0.315,60,high,49-60mo,very_high,Finland,1
2906.0,0.2,60,medium,49-60mo,high,Finland,1
4250.0,0.2383,60,very_high,49-60mo,high,Finland,1
4253.0,0.36,60,very_high,49-60mo,very_high,Estonia,1
635.0,0.3176,60,low,49-60mo,very_high,Estonia,1
7017.0,0.1941,60,very_high,49-60mo,medium,Estonia,1
4891.0,0.1578,60,very_high,49-60mo,very_low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
2020.0,0.562,48,medium,37-48mo,very_high,Finland,1
2490.0,0.09,60,medium,49-60mo,very_low,Finland,1
4150.0,0.099,60,high,49-60mo,very_low,Finland,1
3185.0,0.393,60,medium,49-60mo,very_high,Estonia,1
1060.0,0.2034,60,low,49-60mo,high,Finland,1
2075.0,0.1,60,medium,49-60mo,very_low,Finland,1
2020.0,0.5973,60,medium,49-60mo,very_high,Finland,1
3189.0,0.1218,60,high,49-60mo,very_low,Estonia,1
531.0,0.365,60,very_low,49-60mo,very_high,Estonia,1
530.0,0.2994,36,very_low,25-36mo,high,Estonia,1
9356.0,0.3315,60,very_high,49-60mo,very_high,Estonia,1
2125.0,0.593,48,medium,37-48mo,very_high,Spain,1
4784.0,0.1785,60,very_high,49-60mo,low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
2126.0,0.2823,60,medium,49-60mo,high,Spain,1
531.0,0.3315,60,very_low,49-60mo,very_high,Estonia,1
3185.0,0.2994,60,medium,49-60mo,high,Estonia,1
5845.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
530.0,0.3008,18,very_low,13-24mo,high,Estonia,1
1278.0,0.09,60,low,49-60mo,very_low,Finland,1
1594.0,0.1152,24,low,13-24mo,very_low,Estonia,1
4250.0,0.2823,60,very_high,49-60mo,high,Estonia,1
2125.0,0.5787,60,medium,49-60mo,very_high,Finland,1
10630.0,0.3008,60,very_high,49-60mo,high,Estonia,1
531.0,0.1051,36,very_low,25-36mo,very_low,Estonia,1
1594.0,0.1367,60,low,49-60mo,very_low,Estonia,1
2020.0,0.3438,60,medium,49-60mo,very_high,Estonia,1
2075.0,0.2,60,medium,49-60mo,high,Finland,1
531.0,0.1464,60,very_low,49-60mo,very_low,Estonia,1
956.0,0.3546,24,low,13-24mo,very_high,Estonia,1
531.0,0.3799,48,very_low,37-48mo,very_high,Estonia,1
3505.0,0.5209,36,high,25-36mo,very_high,Finland,1
3402.0,0.365,60,high,49-60mo,very_high,Estonia,1
5209.0,0.3411,60,very_high,49-60mo,very_high,Estonia,1
3189.0,0.2111,60,high,49-60mo,high,Estonia,1
2975.0,0.161,60,medium,49-60mo,very_low,Estonia,1
530.0,0.3107,36,very_low,25-36mo,very_high,Estonia,1
5100.0,0.3342,60,very_high,49-60mo,very_high,Finland,1
531.0,0.2561,60,very_low,49-60mo,high,Estonia,1
1349.0,0.2,60,low,49-60mo,high,Finland,1
2125.0,0.4673,60,medium,49-60mo,very_high,Finland,1
8825.0,0.1753,36,very_high,25-36mo,low,Estonia,1
1060.0,0.1068,36,low,25-36mo,very_low,Estonia,1
2126.0,0.1135,12,medium,<=12mo,very_low,Estonia,1
2020.0,0.5973,60,medium,49-60mo,very_high,Finland,1
2075.0,0.2,60,medium,49-60mo,high,Finland,1
531.0,0.3613,60,very_low,49-60mo,very_high,Estonia,1
530.0,0.3667,60,very_low,49-60mo,very_high,Estonia,1
4253.0,0.09,60,very_high,49-60mo,very_low,Estonia,1
2075.0,0.2,36,medium,25-36mo,high,Finland,1
8035.0,0.1769,36,very_high,25-36mo,low,Finland,1
530.0,0.3064,36,very_low,25-36mo,very_high,Finland,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
6800.0,0.1448,36,very_high,25-36mo,very_low,Estonia,1
530.0,0.3411,48,very_low,37-48mo,very_high,Estonia,1
3720.0,0.2428,60,high,49-60mo,high,Estonia,1
5316.0,0.2034,60,very_high,49-60mo,high,Estonia,1
518.0,0.1927,3,very_low,<=12mo,low,Finland,1
2020.0,0.3273,60,medium,49-60mo,very_high,Estonia,1
3189.0,0.278,36,high,25-36mo,high,Spain,1
4253.0,0.1658,36,very_high,25-36mo,low,Estonia,1
4253.0,0.1284,60,very_high,49-60mo,very_low,Estonia,1
531.0,0.1235,36,very_low,25-36mo,very_low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
744.0,0.1202,60,low,49-60mo,very_low,Estonia,1
195.61410000000004,0.1432,9,very_low,<=12mo,very_low,Estonia,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
1060.0,0.1753,6,low,<=12mo,low,Estonia,1
5315.0,0.4697,48,very_high,37-48mo,very_high,Finland,1
2232.0,0.3613,36,medium,25-36mo,very_high,Estonia,1
530.0,0.5973,48,very_low,37-48mo,very_high,Spain,1
530.0,0.2019,60,very_low,49-60mo,high,Estonia,1
637.0,0.365,60,low,49-60mo,very_high,Estonia,1
195.61410000000004,0.3162,60,very_low,49-60mo,very_high,Estonia,1
3721.0,0.2368,60,high,49-60mo,high,Estonia,1
4253.0,0.2263,60,very_high,49-60mo,high,Spain,1
3189.0,0.319,36,high,25-36mo,very_high,Spain,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
3185.0,0.1317,60,medium,49-60mo,very_low,Estonia,1
531.0,0.1626,36,very_low,25-36mo,very_low,Estonia,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
318.0,0.3148,24,very_low,13-24mo,very_high,Estonia,1
660.0,0.3022,60,low,49-60mo,high,Estonia,1
531.0,0.3943,60,very_low,49-60mo,very_high,Estonia,1
530.0,0.3036,60,very_low,49-60mo,very_high,Finland,1
531.0,0.2428,60,very_low,49-60mo,high,Estonia,1
530.0,0.2937,36,very_low,25-36mo,high,Estonia,1
2126.0,0.2866,36,medium,25-36mo,high,Estonia,1
531.0,0.3121,60,very_low,49-60mo,very_high,Estonia,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
1063.0,0.2248,60,low,49-60mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
4253.0,0.4926,60,very_high,49-60mo,very_high,Spain,1
4253.0,0.3812,60,very_high,49-60mo,very_high,Spain,1
2125.0,0.4794,60,medium,49-60mo,very_high,Spain,1
3189.0,0.278,36,high,25-36mo,high,Spain,1
6911.0,0.2473,60,very_high,49-60mo,high,Estonia,1
7868.0,0.3328,60,very_high,49-60mo,very_high,Estonia,1
4253.0,0.2736,36,very_high,25-36mo,high,Estonia,1
1556.0,0.1,60,low,49-60mo,very_low,Finland,1
2550.0,0.3424,36,medium,25-36mo,very_high,Estonia,1
2594.0,0.2,36,medium,25-36mo,high,Finland,1
2125.0,0.4047,36,medium,25-36mo,very_high,Spain,1
530.0,0.191,36,very_low,25-36mo,low,Estonia,1
531.0,0.2794,36,very_low,25-36mo,high,Estonia,1
8293.0,0.1863,60,very_high,49-60mo,low,Estonia,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
635.0,0.1988,36,low,25-36mo,medium,Estonia,1
744.0,0.1085,60,low,49-60mo,very_low,Estonia,1
3720.0,0.3121,60,high,49-60mo,very_high,Estonia,1
4253.0,0.3356,60,very_high,49-60mo,very_high,Estonia,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
530.0,0.1383,36,very_low,25-36mo,very_low,Estonia,1
1488.0,0.1051,36,low,25-36mo,very_low,Estonia,1
1594.0,0.2096,60,low,49-60mo,high,Estonia,1
1169.0,0.1578,60,low,49-60mo,very_low,Estonia,1
3185.0,0.2722,60,medium,49-60mo,high,Estonia,1
635.0,0.288,12,low,<=12mo,high,Estonia,1
2075.0,0.1,60,medium,49-60mo,very_low,Finland,1
3189.0,0.262,36,high,25-36mo,high,Spain,1
531.0,0.1941,60,very_low,49-60mo,medium,Estonia,1
3721.0,0.1721,60,high,49-60mo,low,Estonia,1
3113.0,0.2,36,medium,25-36mo,high,Finland,1
1063.0,0.1416,24,low,13-24mo,very_low,Estonia,1
6911.0,0.2808,60,very_high,49-60mo,high,Estonia,1
2232.0,0.1721,60,medium,49-60mo,low,Estonia,1
4150.0,0.149,60,high,49-60mo,very_low,Finland,1
1063.0,0.1561,18,low,13-24mo,very_low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
3189.0,0.1448,60,high,49-60mo,very_low,Estonia,1
854.9,0.199,36,low,25-36mo,medium,Finland,1
6911.0,0.1085,60,very_high,49-60mo,very_low,Estonia,1
1556.0,0.2,36,low,25-36mo,high,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1063.0,0.2678,36,low,25-36mo,high,Estonia,1
1063.0,0.3613,30,low,25-36mo,very_high,Estonia,1
205.99,0.199,12,very_low,<=12mo,medium,Finland,1
1063.0,0.2951,36,low,25-36mo,high,Estonia,1
531.0,0.3148,60,very_low,49-60mo,very_high,Estonia,1
3113.0,0.2,36,medium,25-36mo,high,Finland,1
2230.0,0.2765,36,medium,25-36mo,high,Estonia,1
1060.0,0.1674,60,low,49-60mo,low,Estonia,1
530.0,0.1118,36,very_low,25-36mo,very_low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
4150.0,0.1,12,high,<=12mo,very_low,Finland,1
1275.0,0.5609,60,low,49-60mo,very_high,Spain,1
530.0,0.1068,60,very_low,49-60mo,very_low,Estonia,1
6166.0,0.1626,60,very_high,49-60mo,very_low,Estonia,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
850.0,0.3613,30,low,25-36mo,very_high,Estonia,1
2658.0,0.1334,60,medium,49-60mo,very_low,Estonia,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
3189.0,0.2576,60,high,49-60mo,high,Estonia,1
531.0,0.3653,60,very_low,49-60mo,very_high,Spain,1
2125.0,0.5853,60,medium,49-60mo,very_high,Spain,1
531.0,0.1301,12,very_low,<=12mo,very_low,Estonia,1
3189.0,0.2794,60,high,49-60mo,high,Estonia,1
1660.0,0.1,60,medium,49-60mo,very_low,Finland,1
2453.0,0.364,60,medium,49-60mo,very_high,Estonia,1
2126.0,0.3943,60,medium,49-60mo,very_high,Estonia,1
5316.0,0.278,60,very_high,49-60mo,high,Estonia,1
1590.0,0.2605,60,low,49-60mo,high,Estonia,1
4253.0,0.3356,60,very_high,49-60mo,very_high,Estonia,1
4150.0,0.149,60,high,49-60mo,very_low,Finland,1
2339.0,0.205,24,medium,13-24mo,high,Estonia,1
1063.0,0.161,60,low,49-60mo,very_low,Estonia,1
1488.0,0.1317,60,low,49-60mo,very_low,Estonia,1
4253.0,0.1432,36,very_high,25-36mo,very_low,Estonia,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
4145.0,0.2293,60,high,49-60mo,high,Estonia,1
531.0,0.1284,60,very_low,49-60mo,very_low,Estonia,1
1594.0,0.2278,60,low,49-60mo,high,Estonia,1
850.0,0.1705,60,low,49-60mo,low,Estonia,1
4250.0,0.3121,60,very_high,49-60mo,very_high,Estonia,1
531.0,0.1988,60,very_low,49-60mo,medium,Estonia,1
955.0,0.1168,60,low,49-60mo,very_low,Estonia,1
531.0,0.191,24,very_low,13-24mo,low,Estonia,1
530.0,0.1085,36,very_low,25-36mo,very_low,Estonia,1
530.0,0.2428,36,very_low,25-36mo,high,Estonia,1
4150.0,0.149,60,high,49-60mo,very_low,Finland,1
4253.0,0.191,60,very_high,49-60mo,low,Estonia,1
3402.0,0.3812,60,high,49-60mo,very_high,Spain,1
1594.0,0.1051,12,low,<=12mo,very_low,Estonia,1
531.0,0.356,54,very_low,49-60mo,very_high,Estonia,1
3080.0,0.3451,36,medium,25-36mo,very_high,Estonia,1
2232.0,0.3839,60,medium,49-60mo,very_high,Estonia,1
3720.0,0.315,60,high,49-60mo,very_high,Finland,1
1913.0,0.1118,42,medium,37-48mo,very_low,Estonia,1
5316.0,0.1383,60,very_high,49-60mo,very_low,Estonia,1
1594.0,0.5609,60,low,49-60mo,very_high,Spain,1
7549.0,0.1674,60,very_high,49-60mo,low,Estonia,1
530.0,0.2111,60,very_low,49-60mo,high,Estonia,1
2230.0,0.5209,36,medium,25-36mo,very_high,Finland,1
531.0,0.1545,30,very_low,25-36mo,very_low,Estonia,1
5635.0,0.1218,119,very_high,60mo+,very_low,Estonia,1
531.0,0.1863,60,very_low,49-60mo,low,Estonia,1
2020.0,0.5973,60,medium,49-60mo,very_high,Finland,1
2125.0,0.5776,60,medium,49-60mo,very_high,Spain,1
2658.0,0.1626,60,medium,49-60mo,very_low,Estonia,1
7440.0,0.2172,60,very_high,49-60mo,high,Estonia,1
6804.0,0.3064,60,very_high,49-60mo,very_high,Estonia,1
4150.0,0.149,60,high,49-60mo,very_low,Finland,1
3189.0,0.364,48,high,37-48mo,very_high,Estonia,1
530.0,0.1135,36,very_low,25-36mo,very_low,Estonia,1
1594.0,0.5609,60,low,49-60mo,very_high,Spain,1
518.0,0.2,36,very_low,25-36mo,high,Finland,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
2125.0,0.5853,48,medium,37-48mo,very_high,Finland,1
637.0,0.1863,36,low,25-36mo,low,Estonia,1
1660.0,0.1927,6,medium,<=12mo,low,Finland,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
4359.0,0.1785,36,very_high,25-36mo,low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
7335.0,0.3301,60,very_high,49-60mo,very_high,Finland,1
1275.0,0.3613,60,low,49-60mo,very_high,Estonia,1
518.0,0.1,60,very_low,49-60mo,very_low,Finland,1
740.0,0.1101,36,low,25-36mo,very_low,Estonia,1
4250.0,0.2502,60,very_high,49-60mo,high,Estonia,1
4250.0,0.4926,60,very_high,49-60mo,very_high,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
195.61410000000004,0.1,48,very_low,37-48mo,very_low,Finland,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
518.0,0.2,36,very_low,25-36mo,high,Finland,1
4250.0,0.315,60,very_high,49-60mo,very_high,Finland,1
518.0,0.2,60,very_low,49-60mo,high,Finland,1
531.0,0.0983,36,very_low,25-36mo,very_low,Estonia,1
1701.0,0.2722,60,medium,49-60mo,high,Estonia,1
2126.0,0.2591,60,medium,49-60mo,high,Estonia,1
4995.0,0.3232,60,very_high,49-60mo,very_high,Estonia,1
2020.0,0.5973,60,medium,49-60mo,very_high,Finland,1
2445.0,0.365,60,medium,49-60mo,very_high,Estonia,1
3827.0,0.288,30,high,25-36mo,high,Estonia,1
531.0,0.1448,60,very_low,49-60mo,very_low,Estonia,1
4150.0,0.1927,60,high,49-60mo,low,Finland,1
3113.0,0.2,36,medium,25-36mo,high,Finland,1
518.0,0.1,9,very_low,<=12mo,very_low,Finland,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
9675.0,0.1957,60,very_high,49-60mo,medium,Estonia,1
4150.0,0.1,6,high,<=12mo,very_low,Finland,1
3720.0,0.5973,60,high,49-60mo,very_high,Finland,1
1594.0,0.2338,60,low,49-60mo,high,Estonia,1
530.0,0.1118,60,very_low,49-60mo,very_low,Estonia,1
530.0,0.2894,36,very_low,25-36mo,high,Estonia,1
195.61410000000004,0.365,120,very_low,60mo+,very_high,Estonia,1
530.0,0.1301,60,very_low,49-60mo,very_low,Estonia,1
1275.0,0.3891,60,low,49-60mo,very_high,Estonia,1
2125.0,0.5897,48,medium,37-48mo,very_high,Spain,1
2075.0,0.2,60,medium,49-60mo,high,Finland,1
3113.0,0.1,60,medium,49-60mo,very_low,Finland,1
3295.0,0.3424,36,high,25-36mo,very_high,Estonia,1
530.0,0.1251,36,very_low,25-36mo,very_low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
531.0,0.305,60,very_low,49-60mo,very_high,Estonia,1
530.0,0.1068,36,very_low,25-36mo,very_low,Estonia,1
530.0,0.1168,60,very_low,49-60mo,very_low,Estonia,1
530.0,0.1317,36,very_low,25-36mo,very_low,Estonia,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
850.0,0.1957,36,low,25-36mo,medium,Estonia,1
2126.0,0.1529,60,medium,49-60mo,very_low,Estonia,1
3508.0,0.305,60,high,49-60mo,very_high,Estonia,1
530.0,0.1317,36,very_low,25-36mo,very_low,Estonia,1
2870.0,0.1,36,medium,25-36mo,very_low,Estonia,1
2336.0,0.2487,60,medium,49-60mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
531.0,0.3465,36,very_low,25-36mo,very_high,Estonia,1
3189.0,0.2487,36,high,25-36mo,high,Spain,1
3505.0,0.2591,36,high,25-36mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1805.0,0.1367,60,medium,49-60mo,very_low,Estonia,1
212.0,0.365,60,very_low,49-60mo,very_high,Estonia,1
1382.0,0.1626,60,low,49-60mo,very_low,Estonia,1
740.0,0.1301,36,low,25-36mo,very_low,Estonia,1
1485.0,0.3093,60,low,49-60mo,very_high,Estonia,1
6804.0,0.09,60,very_high,49-60mo,very_low,Estonia,1
1594.0,0.1481,36,low,25-36mo,very_low,Estonia,1
2126.0,0.3121,60,medium,49-60mo,very_high,Estonia,1
530.0,0.3438,60,very_low,49-60mo,very_high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
6911.0,0.393,60,very_high,49-60mo,very_high,Estonia,1
4150.0,0.099,120,high,60mo+,very_low,Finland,1
2977.0,0.18,60,medium,49-60mo,low,Estonia,1
850.0,0.1847,9,low,<=12mo,low,Estonia,1
3185.0,0.3356,60,medium,49-60mo,very_high,Estonia,1
2764.0,0.2605,60,medium,49-60mo,high,Estonia,1
637.0,0.2172,36,low,25-36mo,high,Estonia,1
530.0,0.1185,36,very_low,25-36mo,very_low,Estonia,1
530.0,0.1674,60,very_low,49-60mo,low,Estonia,1
531.0,0.326,60,very_low,49-60mo,very_high,Estonia,1
6150.0,0.2,60,very_high,49-60mo,high,Finland,1
5209.0,0.1218,60,very_high,49-60mo,very_low,Estonia,1
1590.0,0.298,30,low,25-36mo,high,Estonia,1
1805.0,0.1334,60,medium,49-60mo,very_low,Estonia,1
531.0,0.1513,12,very_low,<=12mo,very_low,Estonia,1
4250.0,0.2096,36,very_high,25-36mo,high,Estonia,1
8399.0,0.1578,60,very_high,49-60mo,very_low,Estonia,1
1275.0,0.3148,60,low,49-60mo,very_high,Finland,1
3185.0,0.5973,60,medium,49-60mo,very_high,Finland,1
1275.0,0.1,36,low,25-36mo,very_low,Estonia,1
1488.0,0.1926,60,low,49-60mo,low,Estonia,1
530.0,0.3799,60,very_low,49-60mo,very_high,Estonia,1
1169.0,0.1642,60,low,49-60mo,low,Estonia,1
1382.0,0.356,36,low,25-36mo,very_high,Estonia,1
531.0,0.372,60,very_low,49-60mo,very_high,Estonia,1
2778.0,0.2951,36,medium,25-36mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1556.0,0.2,60,low,49-60mo,high,Finland,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
1060.0,0.356,36,low,25-36mo,very_high,Estonia,1
4253.0,0.2142,60,very_high,49-60mo,high,Spain,1
6911.0,0.1464,60,very_high,49-60mo,very_low,Estonia,1
2125.0,0.5104,36,medium,25-36mo,very_high,Spain,1
518.0,0.1927,60,very_low,49-60mo,low,Finland,1
2126.0,0.5776,60,medium,49-60mo,very_high,Spain,1
530.0,0.191,36,very_low,25-36mo,low,Estonia,1
1913.0,0.2428,60,medium,49-60mo,high,Estonia,1
2802.0,0.2,60,medium,49-60mo,high,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
2283.0,0.1,18,medium,13-24mo,very_low,Finland,1
530.0,0.1218,24,very_low,13-24mo,very_low,Estonia,1
637.0,0.1753,60,low,49-60mo,low,Estonia,1
1037.0,0.2,60,low,49-60mo,high,Finland,1
744.0,0.3287,60,low,49-60mo,very_high,Estonia,1
530.0,0.2605,36,very_low,25-36mo,high,Estonia,1
2125.0,0.5973,60,medium,49-60mo,very_high,Finland,1
531.0,0.205,9,very_low,<=12mo,high,Estonia,1
9250.0,0.3273,60,very_high,49-60mo,very_high,Estonia,1
2125.0,0.3891,60,medium,49-60mo,very_high,Estonia,1
2126.0,0.3148,30,medium,25-36mo,very_high,Estonia,1
530.0,0.3573,60,very_low,49-60mo,very_high,Estonia,1
1060.0,0.1594,60,low,49-60mo,very_low,Estonia,1
3189.0,0.1268,24,high,13-24mo,very_low,Estonia,1
530.0,0.1863,9,very_low,<=12mo,low,Estonia,1
6800.0,0.1218,60,very_high,49-60mo,very_low,Estonia,1
531.0,0.2591,12,very_low,<=12mo,high,Estonia,1
2020.0,0.5973,60,medium,49-60mo,very_high,Finland,1
1275.0,0.09,36,low,25-36mo,very_low,Estonia,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
1485.0,0.3573,36,low,25-36mo,very_high,Estonia,1
4250.0,0.3397,60,very_high,49-60mo,very_high,Estonia,1
4253.0,0.2576,60,very_high,49-60mo,high,Estonia,1
531.0,0.2502,60,very_low,49-60mo,high,Estonia,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
6911.0,0.1785,60,very_high,49-60mo,low,Estonia,1
3943.0,0.2,60,high,49-60mo,high,Finland,1
2126.0,0.1399,60,medium,49-60mo,very_low,Estonia,1
3189.0,0.1705,60,high,49-60mo,low,Estonia,1
2126.0,0.2591,60,medium,49-60mo,high,Estonia,1
1739.0,0.1218,60,medium,49-60mo,very_low,Estonia,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
4253.0,0.2823,60,very_high,49-60mo,high,Estonia,1
635.0,0.36,60,low,49-60mo,very_high,Estonia,1
4465.0,0.2019,48,very_high,37-48mo,high,Estonia,1
3113.0,0.2,60,medium,49-60mo,high,Finland,1
9356.0,0.2368,60,very_high,49-60mo,high,Estonia,1
3189.0,0.1513,60,high,49-60mo,very_low,Estonia,1
3189.0,0.5951,36,high,25-36mo,very_high,Spain,1
5315.0,0.471,48,very_high,37-48mo,very_high,Finland,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
4150.0,0.09,60,high,49-60mo,very_low,Finland,1
2125.0,0.2233,60,medium,49-60mo,high,Estonia,1
3632.0,0.2,60,high,49-60mo,high,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
726.0,0.1927,60,low,49-60mo,low,Finland,1
6911.0,0.2502,60,very_high,49-60mo,high,Estonia,1
2126.0,0.5776,60,medium,49-60mo,very_high,Spain,1
530.0,0.1481,36,very_low,25-36mo,very_low,Estonia,1
744.0,0.3917,60,low,49-60mo,very_high,Estonia,1
5950.0,0.364,36,very_high,25-36mo,very_high,Estonia,1
1556.0,0.1,12,low,<=12mo,very_low,Finland,1
1278.9,0.199,24,low,13-24mo,medium,Finland,1
531.0,0.3799,36,very_low,25-36mo,very_high,Estonia,1
530.0,0.2823,36,very_low,25-36mo,high,Estonia,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
530.0,0.5973,48,very_low,37-48mo,very_high,Spain,1
2126.0,0.2248,36,medium,25-36mo,high,Estonia,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
740.0,0.1626,36,low,25-36mo,very_low,Estonia,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
530.0,0.1235,60,very_low,49-60mo,very_low,Estonia,1
2870.0,0.1879,36,medium,25-36mo,low,Estonia,1
10150.0,0.2,60,very_high,49-60mo,high,Finland,1
1060.0,0.3506,60,low,49-60mo,very_high,Estonia,1
1348.9,0.199,12,low,<=12mo,medium,Finland,1
2125.0,0.4673,24,medium,13-24mo,very_high,Finland,1
4324.0,0.5709,36,very_high,25-36mo,very_high,Finland,1
7442.0,0.3273,60,very_high,49-60mo,very_high,Estonia,1
4253.0,0.1034,36,very_high,25-36mo,very_low,Estonia,1
1700.0,0.161,36,medium,25-36mo,very_low,Estonia,1
3189.0,0.18,36,high,25-36mo,low,Estonia,1
2760.0,0.2353,36,medium,25-36mo,high,Finland,1
531.0,0.3465,24,very_low,13-24mo,very_high,Estonia,1
530.0,0.3135,18,very_low,13-24mo,very_high,Estonia,1
4150.0,0.09,60,high,49-60mo,very_low,Finland,1
2125.0,0.5776,60,medium,49-60mo,very_high,Spain,1
2230.0,0.3397,36,medium,25-36mo,very_high,Estonia,1
637.0,0.2368,30,low,25-36mo,high,Estonia,1
3827.0,0.09,60,high,49-60mo,very_low,Estonia,1
2445.0,0.2605,60,medium,49-60mo,high,Estonia,1
530.0,0.1251,36,very_low,25-36mo,very_low,Estonia,1
635.0,0.1317,60,low,49-60mo,very_low,Estonia,1
2125.0,0.3773,60,medium,49-60mo,very_high,Estonia,1
1701.0,0.3904,60,medium,49-60mo,very_high,Estonia,1
1060.0,0.2248,36,low,25-36mo,high,Estonia,1
10630.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
3400.0,0.1235,60,high,49-60mo,very_low,Estonia,1
2126.0,0.5776,60,medium,49-60mo,very_high,Spain,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
4250.0,0.315,60,very_high,49-60mo,very_high,Finland,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
3189.0,0.5092,36,high,25-36mo,very_high,Spain,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
531.0,0.2413,60,very_low,49-60mo,high,Estonia,1
531.0,0.3653,60,very_low,49-60mo,very_high,Spain,1
4047.0,0.2,60,high,49-60mo,high,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
4784.0,0.2263,60,very_high,49-60mo,high,Estonia,1
2125.0,0.5973,60,medium,49-60mo,very_high,Finland,1
3185.0,0.3328,36,medium,25-36mo,very_high,Estonia,1
3113.0,0.1,60,medium,49-60mo,very_low,Finland,1
2020.0,0.1816,60,medium,49-60mo,low,Estonia,1
